pc_time,t,xr,x,v,age,stop,dstop,amodel,abrk,btarget,tslew,venv,vref,ev,beam,fb,us,ua,acc,rate,u,bias,fps,e,ddl,dsl,dss,vas,vc,vb,st,ok,cnt,tgt,sat,brk,stuck,set,mv,vv,px,edge,deg,hold,q,guard,gap,inv,crc,drop,esrc
1785439096.682,4716,22.7,22.7,-19.0,39.0,17.66,-4.58,-142.9,165.0,3.0,93.3,26.61,-26.61,7.61,-2.598,-0.537,-0.537,0.0,-325.2,29.4,-0.926,0.0,33.7,22.7,-0.41,-2.28,-1.89,24.95,26.61,76.34,1,1,99,150,0,0,0,0,0,1,0,0,0,0,2,1,0,7,0,0,0
1785439096.741,4776,20.8,19.61,-27.0,44.0,12.72,-6.27,-119.1,165.0,3.0,86.1,19.71,-19.71,-7.29,-2.165,0.515,0.515,0.0,-265.3,60.0,0.515,0.0,33.7,19.61,-0.56,-2.69,-3.01,31.53,19.71,64.79,1,1,112,197,0,1,0,0,1,1,1,0,0,0,2,1,0,7,0,0,0
1785439096.811,4836,15.7,12.62,-63.0,49.0,-8.76,-19.44,-86.6,165.0,3.0,76.2,13.81,13.81,-76.81,-1.573,2.849,2.849,0.0,-386.2,60.0,2.437,0.0,33.7,12.62,-1.28,-5.01,-13.15,65.87,13.81,53.78,1,1,130,268,0,1,0,0,1,1,1,0,0,0,3,1,0,7,0,0,0
1785439096.881,4897,12.1,8.52,-64.0,56.0,-11.95,-18.61,-53.0,165.0,3.0,66.1,18.59,18.59,-82.59,-0.963,2.885,2.885,0.0,-270.5,60.0,2.885,0.0,33.7,8.52,-1.29,-4.32,-13.0,65.49,18.59,62.8,1,1,149,287,0,1,0,0,1,1,1,0,0,0,2,1,0,7,0,0,0
1785439096.941,4957,3.9,0.95,-87.0,34.0,-31.28,-29.29,-6.8,165.0,3.0,52.0,42.05,42.05,-129.05,-0.123,2.987,2.987,0.0,-300.5,60.0,2.987,0.0,33.7,0.95,-1.74,-4.54,-23.02,87.14,42.05,101.58,1,1,176,291,0,1,0,0,1,1,1,0,0,0,1,1,0,7,0,0,0
1785439097.009,5017,-3.1,-6.94,-104.0,37.0,-49.99,-39.13,29.4,165.0,3.0,41.1,54.78,54.78,-158.78,0.535,2.997,2.997,0.0,-295.4,60.0,2.997,0.0,36.0,-6.94,-2.08,-4.27,-32.78,104.0,54.78,128.43,1,1,198,292,0,1,0,0,1,1,1,0,0,0,1,1,0,7,0,0,0
1785439097.102,5077,-10.0,-14.7,-112.0,42.0,-62.93,-43.84,59.4,165.0,3.0,32.0,59.38,59.38,-171.38,1.08,2.998,2.998,0.0,-243.1,60.0,2.998,0.0,36.0,-14.7,-2.24,-3.58,-38.02,112.0,59.38,144.09,1,1,217,292,0,1,0,0,1,1,1,0,0,0,2,1,0,7,0,0,0
1785439097.102,5137,-17.7,-23.62,-126.0,47.0,-82.73,-53.74,83.7,165.0,3.0,24.6,62.82,62.82,-188.82,1.522,2.999,2.999,0.0,-237.6,60.0,2.999,0.0,36.0,-23.62,-2.52,-3.1,-48.12,126.0,62.82,165.22,1,1,233,292,0,1,0,0,1,1,1,0,0,0,3,1,0,7,0,0,0
1785439097.162,5199,-24.1,-30.8,-122.0,55.0,-85.76,-49.96,100.0,165.0,3.0,19.7,63.12,63.12,-185.12,1.817,2.999,2.999,0.0,-144.3,60.0,2.999,0.0,36.0,-30.8,-2.44,-2.41,-45.11,122.0,63.12,168.21,1,1,244,292,0,1,0,0,1,1,1,0,0,0,3,1,0,7,0,0,0
1785439097.230,5259,-32.0,-35.16,-102.0,31.0,-73.76,-35.1,115.7,165.0,3.0,14.9,61.65,61.65,-163.65,2.103,2.998,2.998,0.0,6.0,60.0,2.998,0.0,36.0,-35.16,-2.04,-1.52,-31.53,102.0,61.65,156.01,1,1,255,292,0,1,0,0,1,1,1,0,0,0,3,1,0,7,0,0,0
1785439097.290,5319,-37.2,-40.62,-95.0,36.0,-74.0,-30.35,126.9,165.0,3.0,11.5,61.68,61.68,-156.68,2.307,2.997,2.997,0.0,45.3,60.0,2.997,0.0,36.0,-40.62,-1.9,-1.1,-27.35,95.0,61.68,156.26,1,1,263,292,0,1,0,0,1,1,1,0,0,0,3,1,0,7,0,0,0
1785439097.360,5379,-41.1,-44.46,-82.0,41.0,-69.46,-22.73,136.4,165.0,3.0,8.7,60.88,60.88,-142.88,2.479,2.993,2.993,0.0,100.7,60.0,2.993,0.0,36.0,-44.46,-1.64,-0.71,-20.38,82.0,60.88,151.39,1,1,270,292,0,1,0,0,1,1,1,0,0,0,3,1,0,7,0,0,0
1785439097.422,5439,-43.4,-46.02,-57.0,46.0,-58.55,-11.39,141.8,165.0,3.0,7.0,58.11,58.11,-115.11,2.578,2.975,2.975,0.0,200.6,60.0,2.975,0.0,36.0,-46.02,-1.14,-0.4,-9.85,57.0,58.11,138.99,1,1,274,291,0,1,0,0,1,1,1,0,0,0,3,1,0,7,0,0,0
1785439097.487,5500,-44.4,-46.0,-32.0,50.0,-50.31,-3.92,147.2,165.0,3.0,5.4,54.92,54.92,-86.92,2.676,2.906,2.906,0.0,267.9,60.0,2.906,0.0,36.0,-46.0,-0.64,-0.17,-3.1,32.0,54.92,128.83,1,1,278,288,0,1,0,0,1,1,1,0,0,0,3,1,0,7,0,0,0
1785439097.577,5560,-44.3,-44.89,-11.0,54.0,-45.59,-0.64,149.9,165.0,3.0,4.6,52.54,52.54,-63.54,2.725,2.722,2.722,0.0,286.9,60.0,2.722,0.0,36.0,-44.89,-0.22,-0.05,-0.37,11.0,52.54,122.65,1,1,280,280,0,1,0,0,1,1,1,0,0,0,3,1,0,7,0,0,0
1785439097.577,5620,-43.6,-43.6,4.0,58.0,-42.08,1.38,149.9,165.0,-3.0,95.4,50.46,50.46,-46.46,2.725,2.408,2.408,0.0,269.5,23.8,2.408,0.0,36.0,-43.6,0.11,0.94,0.33,10.4,50.46,117.83,1,1,280,267,0,0,0,0,0,1,0,0,0,0,3,1,0,7,0,0,0
1785439097.648,5680,-40.3,-39.18,32.0,35.0,-29.79,8.54,143.1,165.0,-3.0,93.4,40.63,40.63,-8.63,2.602,0.608,0.608,0.0,329.2,24.7,1.042,0.0,36.0,-39.18,0.67,3.5,4.37,37.97,40.63,99.14,1,1,275,216,0,0,0,0,1,1,1,0,0,0,3,1,0,7,0,0,0
1785439097.708,5740,-36.2,-34.02,56.0,39.0,-14.66,17.6,122.8,165.0,-3.0,87.2,22.49,22.49,33.51,2.234,-1.989,-1.989,0.0,353.5,60.0,-1.823,0.0,36.0,-34.02,1.14,5.27,11.18,60.74,22.49,69.55,1,1,260,122,0,1,0,0,1,1,1,0,0,0,3,1,0,7,0,0,0
1785439097.778,5801,-31.4,-28.03,75.0,45.0,0.87,26.27,95.7,165.0,-3.0,79.0,1.39,-1.39,76.39,1.739,-2.846,-2.846,0.0,346.3,60.0,-2.846,0.0,36.0,-28.03,1.52,6.17,18.58,78.3,1.39,16.95,1,1,241,92,0,1,0,0,1,1,1,0,0,0,3,1,0,7,0,0,0
1785439097.838,5861,-24.1,-18.34,113.0,51.0,36.18,49.56,53.1,165.0,-3.0,66.1,46.26,-46.26,159.26,0.966,-2.997,-2.997,0.0,426.6,60.0,-2.997,0.0,36.0,-18.34,2.27,7.57,39.73,114.49,46.26,109.26,1,1,213,87,0,1,0,0,1,1,1,0,0,0,3,1,0,7,0,0,0
1785439097.905,5921,-18.3,-12.09,109.0,57.0,36.8,44.45,16.3,165.0,-3.0,55.0,46.74,-46.74,155.74,0.297,-2.996,-2.996,0.0,272.9,60.0,-2.996,0.0,36.0,-12.09,2.18,6.01,36.25,109.37,46.74,110.19,1,1,190,87,0,1,0,0,1,1,1,0,0,0,3,1,0,7,0,0,0
1785439097.997,5981,-7.8,-3.47,124.0,35.0,56.65,54.65,-16.9,165.0,-3.0,44.9,57.47,-57.47,181.47,-0.307,-2.999,-2.999,0.0,260.3,60.0,-2.999,0.0,36.0,-3.47,2.48,5.56,46.6,124.0,57.47,136.71,1,1,170,87,0,1,0,0,1,1,1,0,0,0,2,1,0,7,0,0,0
1785439097.997,6041,-0.9,4.39,126.0,42.0,65.16,55.25,-44.3,165.0,-3.0,36.6,59.95,-59.95,185.95,-0.805,-2.999,-2.999,0.0,188.5,60.0,-2.999,0.0,36.0,4.39,2.52,4.61,48.12,126.0,59.95,146.62,1,1,154,87,0,1,0,0,1,1,1,0,0,0,2,1,0,7,0,0,0
1785439098.068,6102,5.4,10.87,119.0,46.0,64.59,48.84,-66.9,165.0,-3.0,29.7,59.81,-59.81,178.81,-1.217,-2.999,-2.999,0.0,89.6,60.0,-2.999,0.0,36.0,10.87,2.38,3.54,42.92,119.0,59.81,145.98,1,1,141,87,0,1,0,0,1,1,1,0,0,0,2,1,0,7,0,0,0
1785439098.126,6162,11.8,17.81,118.0,51.0,69.92,47.37,-86.6,165.0,-3.0,23.8,60.97,-60.97,178.97,-1.573,-2.999,-2.999,0.0,60.9,60.0,-2.999,0.0,36.0,17.81,2.36,2.81,42.2,118.0,60.97,151.88,1,1,130,87,0,1,0,0,1,1,1,0,0,0,2,1,0,7,0,0,0
1785439098.197,6222,16.9,22.62,104.0,55.0,63.06,36.77,-104.4,165.0,-3.0,18.4,59.42,-59.42,163.42,-1.899,-2.997,-2.997,0.0,-26.6,60.0,-2.997,0.0,36.0,22.62,2.08,1.91,32.78,104.0,59.42,144.25,1,1,120,87,0,1,0,0,1,1,1,0,0,0,2,1,0,7,0,0,0
1785439098.257,6282,21.8,27.31,95.0,58.0,61.0,30.63,-117.2,165.0,-3.0,14.5,58.85,-58.85,153.85,-2.132,-2.996,-2.996,0.0,-63.7,60.0,-2.996,0.0,36.0,27.31,1.9,1.37,27.35,95.0,58.85,141.86,1,1,113,87,0,1,0,0,1,1,1,0,0,0,2,1,0,7,0,0,0
1785439098.323,6342,25.9,28.01,66.0,32.0,44.79,15.26,-128.2,165.0,-3.0,11.1,52.09,-52.09,118.09,-2.331,-2.978,-2.978,0.0,-185.8,60.0,-2.978,0.0,36.0,28.01,1.32,0.74,13.2,66.0,52.09,121.57,1,1,107,88,0,1,0,0,1,1,1,0,0,0,1,1,0,7,0,0,0
1785439098.413,6403,28.2,30.25,54.0,38.0,41.69,10.4,-135.5,165.0,-3.0,8.9,50.2,-50.2,104.2,-2.464,-2.958,-2.958,0.0,-196.9,60.0,-2.958,0.0,36.0,30.25,1.08,0.48,8.84,54.0,50.2,117.28,1,1,103,88,0,1,0,0,1,1,1,0,0,0,2,1,0,7,0,0,0
1785439098.413,6463,29.3,31.01,39.0,44.0,37.21,5.63,-144.8,165.0,-3.0,6.1,47.06,-47.06,86.06,-2.632,-2.902,-2.902,0.0,-213.0,60.0,-2.902,0.0,36.0,31.01,0.78,0.24,4.61,39.0,47.06,110.8,1,1,98,90,0,1,0,0,1,1,1,0,0,0,2,1,0,7,0,0,0
1785439098.472,6523,29.5,30.55,21.0,50.0,32.6,1.86,-148.5,165.0,-3.0,5.0,43.25,-43.25,64.25,-2.7,-2.731,-2.731,0.0,-234.9,60.0,-2.731,0.0,36.0,30.55,0.42,0.11,1.34,21.0,43.25,103.71,1,1,96,95,0,1,0,0,1,1,1,0,0,0,2,1,0,7,0,0,0
1785439098.543,6583,28.0,28.0,-3.0,55.0,26.72,-1.16,-146.6,165.0,3.0,94.4,37.49,-37.49,34.49,-2.666,-2.027,-2.027,0.0,-278.0,27.6,-2.027,0.0,36.0,28.0,-0.09,-0.82,-0.26,9.19,37.49,93.89,1,1,97,116,0,0,0,0,0,1,0,0,0,0,2,1,0,7,0,0,0
1785439098.614,6643,23.8,22.51,-38.0,34.0,10.88,-10.57,-139.2,165.0,3.0,92.2,17.01,-17.01,-20.99,-2.531,1.386,1.386,0.0,-389.2,60.0,-0.268,0.0,36.0,22.51,-0.79,-3.99,-5.79,43.72,17.01,59.92,1,1,101,171,0,1,0,0,1,1,1,0,0,0,2,1,0,8,0,0,0
1785439098.677,6704,20.8,19.01,-46.0,39.0,4.85,-12.87,-115.4,165.0,3.0,85.0,7.72,-7.72,-38.28,-2.098,2.165,2.165,0.0,-311.7,60.0,2.165,0.0,36.0,19.01,-0.94,-4.25,-7.68,50.33,7.72,40.0,1,1,114,257,0,1,0,0,1,1,1,0,0,0,1,1,0,8,0,0,0
1785439098.742,6764,15.6,12.48,-71.0,44.0,-12.51,-22.72,-66.9,165.0,3.0,70.3,19.41,19.41,-90.41,-1.217,2.92,2.92,0.0,-342.9,60.0,2.92,0.0,36.0,12.48,-1.43,-5.13,-16.16,73.02,19.41,64.25,1,1,141,288,0,1,0,0,1,1,1,0,0,0,3,1,0,8,0,0,0
1785439098.833,6824,13.1,7.33,-76.0,76.0,-18.85,-23.79,-27.1,165.0,3.0,58.2,28.16,28.16,-104.16,-0.492,2.958,2.958,0.0,-258.5,60.0,2.958,0.0,36.0,7.33,-1.53,-4.46,-17.81,76.65,28.16,78.85,1,1,164,290,0,1,0,0,1,1,1,0,1,1,2,1,0,9,0,0,0
1785439098.833,6884,4.8,-0.22,-93.0,54.0,-35.86,-32.4,11.4,165.0,3.0,46.5,46.0,46.0,-139.0,0.208,2.992,2.992,0.0,-257.2,60.0,2.992,0.0,36.0,-0.22,-1.86,-4.33,-26.21,93.0,46.0,108.77,1,1,187,292,0,1,0,0,1,1,1,0,0,0,2,1,0,9,0,0,0
1785439098.893,6944,-2.5,-8.82,-111.0,57.0,-56.77,-43.59,45.3,165.0,3.0,36.3,57.51,57.51,-168.51,0.823,2.998,2.998,0.0,-261.6,60.0,2.998,0.0,36.0,-8.82,-2.22,-4.03,-37.34,111.0,57.51,136.86,1,1,208,292,0,1,0,0,1,1,1,0,0,0,1,1,0,9,0,0,0
1785439098.962,7005,-12.6,-16.54,-116.0,34.0,-67.68,-46.49,68.7,165.0,3.0,29.2,60.52,60.52,-176.52,1.248,2.999,2.999,0.0,-203.0,60.0,2.999,0.0,36.0,-16.54,-2.32,-3.39,-40.78,116.0,60.52,149.43,1,1,223,292,0,1,0,0,1,1,1,0,0,0,3,1,0,9,0,0,0
1785439099.022,7065,-20.1,-24.47,-125.0,35.0,-82.32,-52.6,92.7,165.0,3.0,21.9,62.78,62.78,-187.78,1.686,2.999,2.999,0.0,-191.7,60.0,2.999,0.0,35.6,-24.47,-2.5,-2.74,-47.36,125.0,62.78,164.81,1,1,239,292,0,1,0,0,1,1,1,0,0,0,3,1,0,9,0,0,0
1785439099.093,7125,-25.5,-29.9,-110.0,40.0,-74.73,-40.76,108.5,165.0,3.0,17.1,61.8,61.8,-171.8,1.973,2.998,2.998,0.0,-51.1,60.0,2.998,0.0,35.6,-29.9,-2.2,-1.88,-36.67,110.0,61.8,157.02,1,1,250,292,0,1,0,0,1,1,1,0,0,0,3,1,0,9,0,0,0
1785439099.153,7185,-30.4,-34.81,-98.0,45.0,-70.4,-32.36,121.4,165.0,3.0,13.2,61.06,61.06,-159.06,2.208,2.997,2.997,0.0,27.7,60.0,2.997,0.0,35.6,-34.81,-1.96,-1.29,-29.11,98.0,61.06,152.41,1,1,259,292,0,1,0,0,1,1,1,0,0,0,3,1,0,9,0,0,0
1785439099.220,7245,-35.0,-39.64,-91.0,51.0,-70.28,-27.86,131.0,165.0,3.0,10.3,61.04,61.04,-152.04,2.381,2.996,2.996,0.0,52.4,60.0,2.996,0.0,35.6,-39.64,-1.82,-0.94,-25.1,91.0,61.04,152.28,1,1,266,292,0,1,0,0,1,1,1,0,0,0,3,1,0,9,0,0,0
1785439099.310,7306,-38.1,-42.03,-69.0,57.0,-60.02,-16.35,139.1,165.0,3.0,7.9,58.56,58.56,-127.56,2.528,2.986,2.986,0.0,145.9,60.0,2.986,0.0,35.6,-42.03,-1.38,-0.54,-14.43,69.0,58.56,140.72,1,1,272,291,0,1,0,0,1,1,1,0,0,0,3,1,0,9,0,0,0
1785439099.310,7366,-41.5,-43.16,-49.0,34.0,-52.56,-8.54,145.8,165.0,3.0,5.8,55.91,55.91,-104.91,2.651,2.96,2.96,0.0,200.8,60.0,2.96,0.0,35.6,-43.16,-0.98,-0.28,-7.28,49.0,55.91,131.69,1,1,277,290,0,1,0,0,1,1,1,0,0,0,3,1,0,9,0,0,0
1785439099.380,7426,-42.0,-42.95,-25.0,38.0,-45.71,-2.51,149.9,165.0,3.0,4.6,52.61,52.61,-77.61,2.725,2.855,2.855,0.0,270.1,60.0,2.855,0.0,35.6,-42.95,-0.5,-0.11,-1.89,25.0,52.61,122.81,1,1,280,286,0,1,0,0,1,1,1,0,0,0,3,1,0,9,0,0,0
1785439099.439,7486,-41.3,-41.3,-2.0,44.0,-41.37,-0.06,151.1,165.0,3.0,4.2,50.0,50.0,-52.0,2.748,2.535,2.535,0.0,306.5,24.2,2.535,0.0,35.6,-41.3,-0.04,-0.01,-0.01,2.0,50.0,116.83,1,1,281,272,0,0,0,0,0,1,0,0,0,0,3,1,0,9,0,0,0
1785439099.510,7546,-39.1,-37.9,25.0,48.0,-30.83,6.43,148.5,165.0,-3.0,95.0,41.63,41.63,-16.63,2.701,1.129,1.129,0.0,356.4,24.9,1.718,0.0,35.6,-37.9,0.53,2.92,2.97,31.31,41.63,100.86,1,1,279,240,0,0,0,0,1,1,1,0,0,0,3,1,0,9,0,0,0
1785439099.569,7607,-35.7,-33.17,46.0,55.0,-18.14,13.67,136.4,165.0,-3.0,91.3,27.23,27.23,18.77,2.479,-1.258,-1.258,0.0,353.8,60.0,-1.183,0.0,35.6,-33.17,0.95,4.67,8.05,51.54,27.23,77.36,1,1,270,142,0,1,0,0,1,1,1,0,0,0,3,1,0,9,0,0,0
1785439099.639,7667,-31.6,-27.76,64.0,60.0,-5.12,20.58,101.4,165.0,-3.0,80.7,8.15,8.15,55.85,1.843,-2.608,-2.608,0.0,330.4,60.0,-2.608,0.0,35.6,-27.76,1.3,5.44,13.84,67.59,8.15,41.1,1,1,245,99,0,1,0,0,1,1,1,0,0,0,3,1,0,9,0,0,0
1785439099.727,7727,-23.7,-19.43,93.0,46.0,20.0,35.84,65.6,165.0,-3.0,69.9,29.64,-29.64,122.64,1.193,-2.983,-2.983,0.0,363.7,60.0,-2.983,0.0,35.6,-19.43,1.87,6.63,27.33,94.97,29.64,81.23,1,1,221,88,0,1,0,0,1,1,1,0,0,0,3,1,0,9,0,0,0
1785439099.727,7787,-15.5,-10.52,116.0,43.0,44.92,50.4,27.8,165.0,-3.0,58.4,52.17,-52.17,168.17,0.505,-2.998,-2.998,0.0,356.5,60.0,-2.998,0.0,35.6,-10.52,2.33,6.82,41.26,116.67,52.17,121.74,1,1,197,87,0,1,0,0,1,1,1,0,0,0,3,1,0,9,0,0,0
1785439099.788,7847,-8.5,-2.43,124.0,49.0,58.1,55.03,-6.8,165.0,-3.0,48.0,57.96,-57.96,181.96,-0.123,-2.999,-2.999,0.0,281.5,60.0,-2.999,0.0,35.6,-2.43,2.48,5.95,46.6,124.0,57.96,138.46,1,1,176,87,0,1,0,0,1,1,1,0,0,0,2,1,0,9,0,0,0
1785439099.858,7908,-1.9,4.93,122.0,56.0,62.57,52.4,-33.8,165.0,-3.0,39.8,59.29,-59.29,181.29,-0.615,-2.999,-2.999,0.0,183.0,60.0,-2.999,0.0,35.6,4.93,2.44,4.85,45.11,122.0,59.29,143.68,1,1,160,87,0,1,0,0,1,1,1,0,0,0,1,1,0,9,0,0,0
1785439099.928,7968,8.1,11.81,120.0,31.0,66.6,49.8,-61.7,165.0,-3.0,31.3,60.28,-60.28,180.28,-1.122,-2.999,-2.999,0.0,109.8,60.0,-2.999,0.0,35.6,11.81,2.4,3.76,43.64,120.0,60.28,148.23,1,1,144,87,0,1,0,0,1,1,1,0,0,0,2,1,0,9,0,0,0
1785439099.987,8028,13.9,18.08,113.0,37.0,66.29,43.83,-81.2,165.0,-3.0,25.4,60.21,-60.21,173.21,-1.476,-2.998,-2.998,0.0,34.2,60.0,-2.998,0.0,36.0,18.08,2.26,2.87,38.7,113.0,60.21,147.89,1,1,133,87,0,1,0,0,1,1,1,0,0,0,2,1,0,9,0,0,0
1785439100.055,8088,19.3,23.31,103.0,39.0,63.27,36.33,-97.3,165.0,-3.0,20.5,59.48,-59.48,162.48,-1.769,-2.997,-2.997,0.0,-29.8,60.0,-2.997,0.0,36.0,23.31,2.06,2.11,32.15,103.0,59.48,144.49,1,1,124,87,0,1,0,0,1,1,1,0,0,0,1,1,0,9,0,0,0
1785439100.153,8148,23.9,28.03,94.0,44.0,61.23,30.18,-111.8,165.0,-3.0,16.1,58.92,-58.92,152.92,-2.032,-2.996,-2.996,0.0,-66.9,60.0,-2.996,0.0,36.0,28.03,1.88,1.52,26.78,94.0,58.92,142.13,1,1,116,87,0,1,0,0,1,1,1,0,0,0,1,1,0,9,0,0,0
1785439100.153,8209,27.4,31.27,79.0,49.0,54.97,21.55,-120.9,165.0,-3.0,13.4,56.86,-56.86,135.86,-2.198,-2.991,-2.991,0.0,-127.7,60.0,-2.991,0.0,36.0,31.27,1.58,1.06,18.92,79.0,56.86,134.68,1,1,111,87,0,1,0,0,1,1,1,0,0,0,2,1,0,9,0,0,0
1785439100.205,8269,30.0,33.34,63.0,53.0,48.65,13.92,-131.9,165.0,-3.0,10.0,54.14,-54.14,117.14,-2.398,-2.977,-2.977,0.0,-166.5,60.0,-2.977,0.0,36.0,33.34,1.26,0.63,12.03,63.0,54.14,126.7,1,1,105,88,0,1,0,0,1,1,1,0,0,0,3,1,0,9,0,0,0
