pc_time,t,xr,x,v,age,stop,dstop,amodel,abrk,btarget,tslew,venv,vref,ev,beam,fb,us,ua,acc,rate,u,bias,fps,e,ddl,dsl,dss,vas,dbud,dmin,vc,vb,st,ok,cnt,tgt,sat,brk,stuck,set,mv,vv,px,edge,deg,hold,q,guard,gap,inv,crc,drop,esrc
1785441140.244,86713,46.4,41.8,-78.0,59.0,-21.39,-57.45,-176.4,293.2,4.0,453.6,50.28,-50.28,-27.72,-1.443,2.314,2.314,0.0,-331.8,100.0,2.314,0.0,34.0,41.8,-1.6,-41.37,-14.48,92.14,38.0,6.36,50.28,51.84,1,1,134,263,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,0
1785441140.303,86773,41.4,36.48,-82.0,60.0,-15.13,-46.92,-75.2,293.2,4.0,384.6,46.5,-46.5,-35.5,-0.615,2.754,2.754,0.0,-248.1,100.0,2.754,0.0,34.0,36.48,-1.66,-32.82,-12.45,85.43,33.17,1.32,46.5,61.17,1,1,160,281,0,1,0,0,1,1,1,0,0,0,1,1,0,216,0,0,0
1785441140.373,86833,31.9,28.47,-101.0,34.0,-28.27,-51.58,21.8,293.2,4.0,318.5,39.32,-39.32,-61.68,0.178,3.597,3.597,0.0,-269.2,100.0,3.597,0.0,34.0,28.47,-2.02,-32.17,-17.4,101.0,25.88,0.0,39.32,58.95,1,1,186,319,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,0
1785441140.433,86893,26.1,22.19,-103.0,38.0,-28.9,-46.44,114.6,293.2,4.0,255.2,32.35,-32.35,-70.65,0.937,3.733,3.733,0.0,-195.3,100.0,3.733,0.0,34.0,22.19,-2.06,-26.29,-18.09,103.0,20.17,0.0,32.35,54.73,1,1,212,326,0,1,0,0,1,1,1,0,0,0,1,1,0,216,0,0,0
1785441140.522,86953,19.8,15.39,-105.0,42.0,-30.93,-42.11,192.7,293.2,4.0,202.0,23.52,-23.52,-81.48,1.576,3.838,3.838,0.0,-134.2,100.0,3.838,0.0,34.0,15.39,-2.1,-21.21,-18.8,105.0,14.0,0.0,23.52,46.46,1,1,235,332,0,1,0,0,1,1,1,0,0,0,2,1,0,216,0,0,0
1785441140.522,87016,13.5,8.21,-108.0,49.0,-34.56,-38.89,260.3,293.2,4.0,155.9,12.96,-12.96,-95.04,2.129,3.914,3.914,0.0,-100.7,100.0,3.914,0.0,34.0,8.21,-2.16,-16.83,-19.89,108.0,7.47,0.0,12.96,32.32,1,1,256,335,0,1,0,0,1,1,1,0,0,0,2,1,0,216,0,0,0
1785441140.582,87076,8.7,3.86,-95.0,51.0,-27.98,-28.94,309.0,293.2,4.0,122.6,6.16,-6.16,-88.84,2.528,3.885,3.885,0.0,-4.5,100.0,3.885,0.0,34.0,3.86,-1.9,-11.65,-15.39,95.0,3.51,0.0,6.16,19.88,1,1,272,334,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,0
1785441140.652,87136,4.2,0.57,-79.0,46.0,-21.11,-19.71,349.9,293.2,4.0,94.7,0.91,-0.91,-78.09,2.863,3.81,3.81,0.0,83.2,100.0,3.81,0.0,35.0,0.57,-1.58,-7.48,-10.64,79.0,0.52,0.0,0.91,4.24,1,1,286,330,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,0
1785441140.709,87196,2.0,-2.69,-69.0,68.0,-19.02,-14.85,375.2,293.2,4.0,77.5,0.0,0.0,-69.0,3.07,3.711,3.711,0.0,109.1,100.0,3.711,0.0,35.0,-2.69,-1.38,-5.35,-8.12,69.0,2.44,33.94,4.3,0.0,1,1,295,325,0,1,0,0,1,1,1,0,1,0,3,1,0,216,0,0,1
1785441140.770,87256,0.6,-0.18,-23.0,34.0,-3.4,-2.92,389.2,293.2,4.0,67.9,0.0,0.0,-23.0,3.185,1.995,1.995,0.0,313.6,100.0,1.995,0.0,35.0,-0.18,-0.46,-1.56,-0.9,23.0,0.16,37.14,0.29,0.0,1,1,300,251,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,1
1785441140.841,87316,2.6,2.6,14.0,38.0,51.12,44.11,369.6,293.2,-4.0,585.4,4.15,-4.15,18.15,3.024,-1.629,-1.629,0.0,423.4,100.0,-1.317,0.0,35.0,2.6,0.35,35.87,7.88,67.97,2.36,0.0,4.15,17.92,1,1,293,138,0,1,0,0,0,1,0,0,0,0,3,1,0,216,0,0,0
1785441140.901,87376,6.7,8.75,50.0,41.0,67.32,53.25,276.0,293.2,-4.0,521.5,13.78,-13.78,63.78,2.258,-3.634,-3.634,0.0,491.5,100.0,-3.634,0.0,35.0,8.75,1.06,40.87,11.33,81.49,7.95,0.0,13.78,35.29,1,1,261,69,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,0
1785441140.973,87436,11.3,14.42,71.0,44.0,68.28,48.96,155.9,293.2,-4.0,439.6,22.15,-22.15,93.15,1.275,-3.906,-3.906,0.0,454.7,100.0,-3.906,0.0,35.0,14.42,1.45,35.93,11.58,82.4,13.11,0.0,22.15,41.29,1,1,224,61,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,0
1785441141.031,87496,16.2,20.25,81.0,50.0,68.11,43.52,47.2,293.2,-4.0,365.5,29.95,-29.95,110.95,0.386,-3.96,-3.96,0.0,363.4,100.0,-3.96,0.0,35.0,20.25,1.63,30.22,11.67,82.7,18.41,0.0,29.95,46.05,1,1,193,59,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,0
1785441141.122,87556,21.6,26.42,91.0,53.0,74.76,43.95,-37.6,293.2,-4.0,307.7,37.17,-37.17,128.17,-0.307,-3.982,-3.982,0.0,299.1,100.0,-3.982,0.0,35.0,26.42,1.82,28.0,14.12,91.0,24.02,0.45,37.17,50.27,1,1,170,59,0,1,0,0,1,1,1,0,0,0,2,1,0,216,0,0,0
1785441141.122,87619,28.3,34.72,107.0,60.0,87.71,48.18,-125.5,293.2,-4.0,247.8,45.07,-45.07,152.07,-1.027,-3.994,-3.994,0.0,283.6,100.0,-3.994,0.0,35.0,34.72,2.14,26.51,19.53,107.0,31.56,3.28,45.07,51.14,1,1,147,58,0,1,0,0,1,1,1,0,0,0,2,1,0,216,0,0,0
1785441141.183,87679,37.8,41.36,108.0,33.0,89.32,43.6,-196.3,293.2,-4.0,199.5,47.39,-47.39,155.39,-1.606,-3.995,-3.995,0.0,196.1,100.0,-3.995,0.0,35.0,41.36,2.16,21.55,19.89,108.0,37.6,7.92,49.99,47.39,1,1,129,58,0,1,0,0,1,1,1,0,0,0,2,1,0,216,0,0,1
1785441141.242,87739,44.1,47.88,108.0,35.0,91.29,39.47,-252.4,293.2,-4.0,161.2,43.38,-43.38,151.38,-2.065,-3.994,-3.994,0.0,134.7,100.0,-3.994,0.0,35.0,47.88,2.16,17.41,19.89,108.0,43.52,13.56,53.75,43.38,1,1,115,58,0,1,0,0,1,1,1,0,0,0,1,1,0,217,0,0,1
1785441141.313,87800,49.7,53.54,104.0,37.0,91.08,34.12,-297.1,293.2,-4.0,130.7,39.06,-39.06,143.06,-2.431,-3.991,-3.991,0.0,72.5,100.0,-3.991,0.0,35.0,53.54,2.08,13.6,18.45,104.0,48.68,19.56,56.31,39.06,1,1,104,58,0,1,0,0,1,1,1,0,0,0,1,1,0,217,0,0,1
1785441141.375,87861,54.1,57.83,89.0,42.0,84.7,24.43,-338.3,293.2,-4.0,102.7,32.8,-32.8,121.8,-2.768,-3.976,-3.976,0.0,-35.8,100.0,-3.976,0.0,35.0,57.83,1.78,9.14,13.51,89.0,52.58,26.46,57.87,32.8,1,1,94,59,0,1,0,0,1,1,1,0,0,0,3,1,0,217,0,0,1
1785441141.436,87924,57.4,60.97,73.0,49.0,79.0,16.39,-371.4,293.2,-4.0,80.0,26.63,-26.63,99.63,-3.039,-3.931,-3.931,0.0,-100.5,100.0,-3.931,0.0,35.0,60.97,1.46,5.84,9.09,73.0,55.43,33.12,58.85,26.63,1,1,86,60,0,1,0,0,1,1,1,0,0,0,1,1,0,217,0,0,1
1785441141.504,87984,59.9,62.8,57.0,51.0,74.29,10.44,-392.1,293.2,-4.0,65.9,22.29,-22.29,79.29,-3.209,-3.821,-3.821,0.0,-156.6,100.0,-3.821,0.0,35.0,62.8,1.14,3.76,5.54,57.0,57.09,37.82,59.35,22.29,1,1,81,63,0,1,0,0,1,1,1,0,0,0,3,1,0,217,0,0,1
1785441141.563,88044,61.0,62.82,35.0,52.0,67.98,4.69,-408.9,293.2,-4.0,54.4,17.13,-17.13,52.13,-3.347,-3.383,-3.383,0.0,-213.9,100.0,-3.383,0.0,35.0,62.82,0.7,1.91,2.09,35.0,57.11,41.96,59.36,17.13,1,1,77,76,0,1,0,0,1,1,1,0,0,0,2,1,0,217,0,0,1
1785441141.633,88104,60.6,61.15,10.0,55.0,62.19,0.94,-404.7,293.2,-4.0,57.3,16.77,-16.77,26.77,-3.312,-2.253,-2.253,0.0,-270.0,100.0,-2.253,0.0,34.0,61.15,0.2,0.57,0.17,10.0,55.59,40.89,58.9,16.77,1,1,78,109,0,1,0,0,1,1,1,0,0,0,3,1,0,217,0,0,1
1785441141.696,88164,58.9,58.9,-11.0,32.0,13.71,-41.08,-367.3,293.2,4.0,583.8,25.69,-25.69,14.69,-3.006,-1.345,-1.345,0.0,-291.1,30.1,-1.345,0.0,34.0,58.9,-0.29,-33.73,-7.06,64.35,53.55,32.23,58.22,25.69,1,1,87,137,0,0,0,0,0,1,0,0,0,0,1,1,0,217,0,0,1
1785441141.756,88227,55.4,53.84,-39.0,40.0,-7.67,-55.92,-330.0,293.2,4.0,558.3,30.76,-30.76,-8.24,-2.7,0.775,0.775,0.0,-361.9,100.0,0.368,0.0,34.0,53.84,-0.85,-43.4,-11.67,82.73,48.95,24.96,56.43,30.76,1,1,96,192,0,1,0,0,1,1,1,0,0,0,2,1,0,217,0,0,1
1785441141.845,88287,51.8,49.62,-52.0,42.0,-7.35,-51.79,-260.5,293.2,4.0,511.0,43.55,-43.55,-8.45,-2.132,0.794,0.794,0.0,-314.7,100.0,0.794,0.0,34.0,49.62,-1.09,-39.69,-11.01,80.35,45.11,14.54,54.6,43.55,1,1,113,207,0,1,0,0,1,1,1,0,0,0,2,1,0,217,0,0,1
1785441141.846,88347,46.6,43.39,-73.0,44.0,-16.21,-54.18,-180.4,293.2,4.0,456.3,51.27,-51.27,-21.73,-1.476,1.903,1.903,0.0,-322.8,100.0,1.903,0.0,34.0,43.39,-1.5,-39.57,-13.12,87.7,39.45,6.66,51.27,53.13,1,1,133,247,0,1,0,0,1,1,1,0,0,0,3,1,0,217,0,0,0
1785441141.904,88408,44.5,38.58,-75.0,79.0,-10.45,-44.57,-98.4,293.2,4.0,400.4,48.07,-48.07,-26.93,-0.805,2.263,2.263,0.0,-230.9,100.0,2.263,0.0,34.0,38.58,-1.52,-32.07,-10.99,80.27,35.07,2.1,48.07,60.82,1,1,154,261,0,1,0,0,1,1,1,0,1,1,1,1,0,218,0,0,0
1785441141.967,88468,35.8,30.58,-95.0,55.0,-23.6,-49.25,-3.8,293.2,4.0,335.9,41.39,-41.39,-53.61,-0.031,3.422,3.422,0.0,-252.0,100.0,3.422,0.0,34.0,30.58,-1.9,-31.94,-15.42,95.08,27.8,0.03,41.39,60.47,1,1,179,311,0,1,0,0,1,1,1,0,0,0,1,1,0,218,0,0,0
1785441142.038,88531,26.9,23.6,-100.0,33.0,-27.0,-46.01,93.6,293.2,4.0,269.5,34.02,-34.02,-65.98,0.766,3.669,3.669,0.0,-195.9,100.0,3.669,0.0,34.0,23.6,-2.0,-26.95,-17.05,100.0,21.46,0.0,34.02,55.79,1,1,206,323,0,1,0,0,1,1,1,0,0,0,1,1,0,218,0,0,0
1785441142.096,88591,19.7,15.82,-111.0,35.0,-34.68,-45.9,189.3,293.2,4.0,204.3,24.11,-24.11,-86.89,1.549,3.874,3.874,0.0,-192.3,100.0,3.874,0.0,34.0,15.82,-2.22,-22.67,-21.01,111.0,14.38,0.0,24.11,47.19,1,1,234,333,0,1,0,0,1,1,1,0,0,0,2,1,0,218,0,0,0
1785441142.166,88651,13.9,10.16,-104.0,36.0,-31.49,-37.87,244.4,293.2,4.0,166.7,15.93,-15.93,-88.07,1.999,3.881,3.881,0.0,-93.0,100.0,3.881,0.0,34.0,10.16,-2.08,-17.34,-18.45,104.0,9.24,0.0,15.93,36.98,1,1,251,334,0,1,0,0,1,1,1,0,0,0,1,1,0,218,0,0,0
1785441142.224,88711,9.0,5.2,-95.0,40.0,-27.27,-29.52,300.0,293.2,4.0,128.8,8.28,-8.28,-86.72,2.455,3.873,3.873,0.0,-12.3,100.0,3.873,0.0,34.0,5.2,-1.9,-12.23,-15.39,95.0,4.73,0.0,8.28,24.77,1,1,269,333,0,1,0,0,1,1,1,0,0,0,2,1,0,218,0,0,0
1785441142.285,88771,5.1,1.74,-80.0,42.0,-21.03,-20.71,338.7,293.2,4.0,102.4,2.79,-2.79,-77.21,2.771,3.803,3.803,0.0,73.5,100.0,3.803,0.0,34.0,1.74,-1.6,-8.19,-10.91,80.0,1.59,0.0,2.79,11.2,1,1,282,330,0,1,0,0,1,1,1,0,0,0,2,1,0,218,0,0,0
1785441142.353,88833,2.3,-0.55,-62.0,46.0,-14.8,-12.96,366.8,293.2,4.0,83.2,0.0,0.0,-62.0,3.001,3.603,3.603,0.0,148.8,100.0,3.603,0.0,34.0,-0.55,-1.24,-5.16,-6.56,62.0,0.5,32.12,0.88,0.0,1,1,292,320,0,1,0,0,1,1,1,0,0,0,3,1,0,218,0,0,1
1785441142.446,88893,0.8,-1.07,-39.0,48.0,-7.78,-6.1,386.4,293.2,4.0,69.8,0.0,0.0,-39.0,3.162,2.92,2.92,0.0,227.1,100.0,2.92,0.0,34.0,-1.07,-0.78,-2.72,-2.59,39.0,0.97,36.48,1.71,0.0,1,1,299,288,0,1,0,0,1,1,1,0,0,0,3,1,0,218,0,0,1
1785441142.446,88953,1.9,1.9,-2.0,52.0,1.67,-0.21,372.4,293.2,4.0,79.4,3.04,-3.04,1.04,3.047,-0.099,-0.099,0.0,338.9,49.9,0.07,0.0,34.0,1.9,-0.04,-0.16,-0.01,2.0,1.73,0.0,3.04,14.01,1,1,294,182,0,0,0,0,0,1,0,0,0,0,3,1,0,218,0,0,0
1785441142.503,89013,4.7,6.29,29.0,55.0,50.39,40.08,294.0,293.2,-4.0,533.8,9.99,-9.99,38.99,2.406,-2.919,-2.919,0.0,383.3,100.0,-2.919,0.0,34.0,6.29,0.64,32.38,7.06,64.35,5.72,0.0,9.99,28.42,1,1,267,90,0,1,0,0,1,1,1,0,0,0,3,1,0,218,0,0,0
1785441142.566,89073,9.1,12.46,58.0,58.0,58.49,41.84,172.6,293.2,-4.0,451.0,19.34,-19.34,77.34,1.412,-3.804,-3.804,0.0,403.5,100.0,-3.804,0.0,34.0,12.46,1.19,31.9,8.75,71.61,11.33,0.0,19.34,37.76,1,1,229,64,0,1,0,0,1,1,1,0,0,0,2,1,0,218,0,0,0
1785441142.635,89135,12.5,19.86,80.0,92.0,69.66,45.28,72.6,293.2,-4.0,382.9,29.46,-29.46,109.46,0.594,-3.957,-3.957,0.0,391.3,100.0,-3.957,0.0,35.0,19.86,1.61,31.84,11.82,83.25,18.05,0.0,29.46,47.01,1,1,200,59,0,1,0,0,1,1,1,0,1,0,2,1,0,218,0,0,0
1785441142.696,89195,21.6,26.24,91.0,51.0,74.83,44.18,-33.8,293.2,-4.0,310.3,36.98,-36.98,127.98,-0.277,-3.982,-3.982,0.0,333.5,100.0,-3.982,0.0,35.0,26.24,1.82,28.24,14.12,91.0,23.85,0.39,36.98,50.36,1,1,171,59,0,1,0,0,1,1,1,0,0,0,2,1,0,219,0,0,0
1785441142.766,89255,28.6,34.32,108.0,53.0,88.64,49.38,-117.8,293.2,-4.0,253.1,44.74,-44.74,152.74,-0.963,-3.994,-3.994,0.0,310.6,100.0,-3.994,0.0,35.0,34.32,2.16,27.33,19.89,108.0,31.2,2.91,44.74,51.8,1,1,149,58,0,1,0,0,1,1,1,0,0,0,2,1,0,219,0,0,0
1785441142.826,89315,37.5,40.92,107.0,32.0,89.19,43.88,-184.4,293.2,-4.0,207.6,49.17,-49.17,156.17,-1.508,-3.995,-3.995,0.0,203.6,100.0,-3.995,0.0,35.0,40.92,2.14,22.22,19.53,107.0,37.2,6.96,49.7,49.17,1,1,132,58,0,1,0,0,1,1,1,0,0,0,2,1,0,219,0,0,1
1785441142.888,89375,43.7,47.66,110.0,36.0,92.96,41.18,-244.3,293.2,-4.0,166.8,44.98,-44.98,154.98,-1.998,-3.995,-3.995,0.0,155.4,100.0,-3.995,0.0,35.0,47.66,2.2,18.35,20.64,110.0,43.32,12.62,53.64,44.98,1,1,117,58,0,1,0,0,1,1,1,0,0,0,1,1,0,219,0,0,1
1785441142.959,89439,48.9,53.34,101.0,44.0,89.22,32.62,-297.1,293.2,-4.0,130.7,38.83,-38.83,139.83,-2.431,-3.99,-3.99,0.0,59.0,100.0,-3.99,0.0,35.0,53.34,2.02,13.21,17.4,101.0,48.49,19.56,56.23,38.83,1,1,104,58,0,1,0,0,1,1,1,0,0,0,2,1,0,219,0,0,1
1785441143.018,89500,53.4,57.67,89.0,48.0,84.81,24.68,-334.1,293.2,-4.0,105.5,33.77,-33.77,122.77,-2.734,-3.977,-3.977,0.0,-26.1,100.0,-3.977,0.0,35.0,57.67,1.78,9.39,13.51,89.0,52.43,25.7,57.82,33.77,1,1,95,59,0,1,0,0,1,1,1,0,0,0,3,1,0,219,0,0,1
1785441143.106,89560,57.1,61.1,77.0,52.0,80.94,18.03,-367.3,293.2,-4.0,82.9,27.97,-27.97,104.97,-3.006,-3.946,-3.946,0.0,-73.5,100.0,-3.946,0.0,35.0,61.1,1.54,6.38,10.11,77.0,55.55,32.23,58.88,27.97,1,1,87,60,0,1,0,0,1,1,1,0,0,0,1,1,0,219,0,0,1
1785441143.107,89620,59.5,62.86,59.0,57.0,74.97,11.0,-392.1,293.2,-4.0,65.9,22.35,-22.35,81.35,-3.209,-3.837,-3.837,0.0,-140.3,100.0,-3.837,0.0,35.0,62.86,1.18,3.89,5.94,59.0,57.15,37.82,59.37,22.35,1,1,81,63,0,1,0,0,1,1,1,0,0,0,2,1,0,219,0,0,1
1785441143.168,89680,60.6,62.74,37.0,58.0,68.34,5.09,-408.9,293.2,-4.0,54.4,17.06,-17.06,54.06,-3.347,-3.433,-3.433,0.0,-210.5,100.0,-3.433,0.0,35.0,62.74,0.74,2.01,2.33,37.0,57.04,41.96,59.34,17.06,1,1,77,74,0,1,0,0,1,1,1,0,0,0,2,1,0,219,0,0,1
1785441143.231,89743,60.1,60.1,4.0,34.0,60.46,0.33,-408.9,293.2,-4.0,54.4,14.41,-14.41,18.41,-3.347,-1.649,-1.649,0.0,-316.1,30.0,-1.738,0.0,35.0,60.1,0.08,0.22,0.03,4.0,54.64,41.96,58.59,14.41,1,1,77,125,0,0,0,0,0,1,0,0,0,0,3,1,0,219,0,0,1
1785441143.299,89803,59.1,59.1,-8.0,38.0,15.57,-39.57,-371.4,293.2,4.0,586.6,24.69,-24.69,16.69,-3.039,-1.511,-1.511,0.0,-282.9,30.1,-1.511,0.0,35.0,59.1,-0.23,-32.68,-6.66,62.48,53.73,33.12,58.28,24.69,1,1,86,132,0,0,0,0,0,1,0,0,0,0,2,1,0,219,0,0,1
1785441143.359,89863,56.3,54.99,-32.0,41.0,-1.03,-50.93,-334.1,293.2,4.0,561.2,30.88,-30.88,-1.12,-2.734,0.106,0.106,0.0,-329.0,100.0,0.106,0.0,35.0,54.99,-0.71,-40.18,-10.05,76.75,49.99,25.7,56.87,30.88,1,1,95,184,0,1,0,0,1,1,1,0,0,0,2,1,0,219,0,0,1
1785441143.418,89923,52.1,49.72,-53.0,45.0,-9.92,-54.22,-268.7,293.2,4.0,516.5,41.73,-41.73,-11.27,-2.198,1.048,1.048,0.0,-327.4,100.0,1.048,0.0,35.0,49.72,-1.11,-41.36,-11.74,82.98,45.2,15.57,54.65,41.73,1,1,111,216,0,1,0,0,1,1,1,0,0,0,1,1,0,219,0,0,1
1785441143.492,89983,46.5,42.42,-80.0,51.0,-23.98,-60.37,-184.4,293.2,4.0,459.0,50.67,-50.67,-29.33,-1.508,2.413,2.413,0.0,-365.0,100.0,2.413,0.0,35.0,42.42,-1.64,-43.25,-15.48,95.28,38.57,6.96,50.67,51.11,1,1,132,267,0,1,0,0,1,1,1,0,0,0,3,1,0,219,0,0,0
1785441143.551,90047,38.3,35.3,-97.0,31.0,-28.73,-58.21,-79.0,293.2,4.0,387.2,45.55,-45.55,-51.45,-0.646,3.364,3.364,0.0,-348.1,100.0,3.364,0.0,35.0,35.3,-1.96,-38.96,-17.3,100.71,32.09,1.44,45.55,58.91,1,1,159,308,0,1,0,0,1,1,1,0,0,0,2,1,0,219,0,0,0
1785441143.613,90107,32.0,28.43,-105.0,34.0,-31.34,-54.34,21.8,293.2,4.0,318.5,39.28,-39.28,-65.72,0.178,3.665,3.665,0.0,-288.2,100.0,3.665,0.0,34.0,28.43,-2.1,-33.44,-18.8,105.0,25.85,0.0,39.28,58.89,1,1,186,323,0,1,0,0,1,1,1,0,0,0,3,1,0,219,0,0,0
1785441143.681,90167,26.7,22.58,-103.0,40.0,-28.5,-46.44,114.6,293.2,4.0,255.2,32.82,-32.82,-70.18,0.937,3.727,3.727,0.0,-188.3,100.0,3.727,0.0,34.0,22.58,-2.06,-26.29,-18.09,103.0,20.53,0.0,32.82,55.51,1,1,212,326,0,1,0,0,1,1,1,0,0,0,1,1,0,219,0,0,0
1785441143.738,90227,20.7,15.98,-105.0,45.0,-30.34,-42.11,192.7,293.2,4.0,202.0,24.33,-24.33,-80.67,1.576,3.832,3.832,0.0,-137.2,100.0,3.832,0.0,34.0,15.98,-2.1,-21.21,-18.8,105.0,14.53,0.0,24.33,47.85,1,1,235,331,0,1,0,0,1,1,1,0,0,0,2,1,0,219,0,0,0
1785441143.830,90287,14.5,9.77,-103.0,46.0,-30.06,-36.21,260.3,293.2,4.0,155.9,15.33,-15.33,-87.67,2.129,3.879,3.879,0.0,-70.8,100.0,3.879,0.0,34.0,9.77,-2.06,-16.06,-18.09,103.0,8.88,0.0,15.33,37.12,1,1,256,334,0,1,0,0,1,1,1,0,0,0,3,1,0,219,0,0,0
1785441143.830,90350,10.4,6.07,-85.0,51.0,-20.82,-24.45,309.0,293.2,4.0,122.6,9.64,-9.64,-75.36,2.528,3.785,3.785,0.0,36.9,100.0,3.785,0.0,34.0,6.07,-1.7,-10.42,-12.32,85.0,5.52,0.0,9.64,28.78,1,1,272,329,0,1,0,0,1,1,1,0,0,0,2,1,0,219,0,0,0
1785441143.889,90410,6.5,2.19,-77.0,56.0,-18.81,-19.09,347.1,293.2,4.0,96.7,3.5,-3.5,-73.5,2.84,3.765,3.765,0.0,64.4,100.0,3.765,0.0,34.0,2.19,-1.54,-7.44,-10.11,77.0,1.99,0.0,3.5,14.15,1,1,285,328,0,1,0,0,1,1,1,0,0,0,2,1,0,219,0,0,0
1785441143.959,90470,2.7,0.83,-55.0,34.0,-10.97,-10.73,369.6,293.2,4.0,81.3,1.33,-1.33,-53.67,3.024,3.424,3.424,0.0,157.8,100.0,3.424,0.0,34.0,0.83,-1.1,-4.47,-5.16,55.0,0.76,0.0,1.33,6.71,1,1,293,311,0,1,0,0,1,1,1,0,0,0,3,1,0,219,0,0,0
1785441144.019,90530,2.2,1.14,-28.0,38.0,-3.22,-3.96,380.8,293.2,4.0,73.6,1.82,-1.82,-26.18,3.116,2.214,2.214,0.0,258.2,100.0,2.214,0.0,34.0,1.14,-0.56,-2.06,-1.34,28.0,1.03,0.0,1.82,9.42,1,1,297,259,0,1,0,0,1,1,1,0,0,0,3,1,0,219,0,0,0
1785441144.091,90590,4.3,4.3,13.0,40.0,49.05,40.68,358.3,293.2,-4.0,577.7,6.85,-6.85,19.85,2.932,-1.762,-1.762,0.0,404.0,100.0,-1.728,0.0,34.0,4.3,0.33,33.38,6.98,63.95,3.91,0.0,6.85,25.61,1,1,289,125,0,1,0,0,0,1,0,0,0,0,2,1,0,219,0,0,0
1785441144.153,90652,7.9,9.88,43.0,46.0,62.23,47.6,276.0,293.2,-4.0,521.5,15.5,-15.5,58.5,2.258,-3.535,-3.535,0.0,434.5,100.0,-3.535,0.0,34.0,9.88,0.92,37.22,9.46,74.49,8.98,0.0,15.5,38.81,1,1,261,72,0,1,0,0,1,1,1,0,0,0,3,1,0,219,0,0,0
1785441144.210,90712,12.9,16.28,69.0,49.0,66.53,45.68,142.5,293.2,-4.0,430.5,24.73,-24.73,93.73,1.166,-3.909,-3.909,0.0,430.6,100.0,-3.909,0.0,34.0,16.28,1.41,33.69,10.58,78.78,14.8,0.0,24.73,44.55,1,1,220,61,0,1,0,0,1,1,1,0,0,0,2,1,0,219,0,0,0
1785441144.280,90772,17.8,21.77,78.0,51.0,67.46,41.53,47.2,293.2,-4.0,365.5,31.85,-31.85,109.85,0.386,-3.957,-3.957,0.0,339.6,100.0,-3.957,0.0,34.0,21.77,1.57,29.13,10.83,79.7,19.79,0.0,31.85,48.93,1,1,193,59,0,1,0,0,1,1,1,0,0,0,2,1,0,219,0,0,0
1785441144.341,90832,23.2,27.86,88.0,53.0,73.37,41.37,-48.9,293.2,-4.0,300.0,38.69,-38.69,126.69,-0.4,-3.981,-3.981,0.0,282.1,100.0,-3.981,0.0,34.0,27.86,1.76,26.4,13.21,88.0,25.33,0.66,38.69,51.35,1,1,167,59,0,1,0,0,1,1,1,0,0,0,1,1,0,219,0,0,0
1785441144.434,90892,30.6,36.64,108.0,56.0,89.71,48.24,-133.2,293.2,-4.0,242.5,46.62,-46.62,154.62,-1.09,-3.995,-3.995,0.0,292.1,100.0,-3.995,0.0,34.0,36.64,2.16,26.19,19.89,108.0,33.31,3.67,46.62,52.6,1,1,145,58,0,1,0,0,1,1,1,0,0,0,3,1,0,219,0,0,0
1785441144.434,90956,40.1,43.98,111.0,35.0,93.23,44.78,-204.3,293.2,-4.0,194.1,49.12,-49.12,160.12,-1.671,-3.996,-3.996,0.0,215.1,100.0,-3.996,0.0,34.0,43.98,2.22,21.54,21.01,111.0,39.98,8.6,51.62,49.12,1,1,127,58,0,1,0,0,1,1,1,0,0,0,2,1,0,219,0,0,1
1785441144.493,91016,45.6,49.37,102.0,37.0,88.6,35.67,-260.5,293.2,-4.0,155.7,43.26,-43.26,145.26,-2.132,-3.992,-3.992,0.0,95.5,100.0,-3.992,0.0,34.0,49.37,2.04,15.88,17.74,102.0,44.88,14.54,54.49,43.26,1,1,113,58,0,1,0,0,1,1,1,0,0,0,3,1,0,219,0,0,1
1785441144.552,91077,50.5,54.43,96.0,41.0,86.76,29.39,-309.3,293.2,-4.0,122.4,36.9,-36.9,132.9,-2.531,-3.986,-3.986,0.0,33.8,100.0,-3.986,0.0,34.0,54.43,1.92,11.75,15.72,96.0,49.48,21.46,56.66,36.9,1,1,101,59,0,1,0,0,1,1,1,0,0,0,1,1,0,219,0,0,1
1785441144.622,91137,55.1,58.97,88.0,44.0,85.1,23.75,-342.4,293.2,-4.0,99.8,32.85,-32.85,120.85,-2.802,-3.975,-3.975,0.0,-16.0,100.0,-3.975,0.0,36.0,58.97,1.76,8.79,13.21,88.0,53.61,27.24,58.24,32.85,1,1,93,59,0,1,0,0,1,1,1,0,0,0,2,1,0,219,0,0,1
1785441144.684,91197,59.2,62.86,78.0,47.0,82.86,18.18,-371.4,293.2,-4.0,80.0,28.56,-28.56,106.56,-3.039,-3.95,-3.95,0.0,-68.5,100.0,-3.95,0.0,36.0,62.86,1.56,6.24,10.38,78.0,57.15,33.12,59.37,28.56,1,1,86,60,0,1,0,0,1,1,1,0,0,0,2,1,0,219,0,0,1
