pc_time,t,xr,x,v,age,stop,dstop,amodel,abrk,btarget,tslew,venv,vref,ev,beam,fb,us,ua,acc,rate,u,bias,fps,e,ddl,dsl,dss,vas,dbud,dmin,vc,vb,st,ok,cnt,tgt,sat,brk,stuck,set,mv,vv,px,edge,deg,hold,q,guard,gap,inv,crc,drop,esrc
1785440129.271,121940,-5.4,-2.15,93.0,35.0,59.42,55.97,0.0,165.0,-3.0,300.0,3.44,3.44,89.56,0.0,-2.917,-2.917,0.0,279.9,60.0,-2.917,0.0,36.0,-2.15,1.86,27.9,26.21,93.0,1.95,0.0,3.44,5.79,1,1,180,90,0,1,0,0,1,1,1,0,0,0,1,1,0,29,0,0,0
1785440129.271,122000,0.5,4.18,97.0,38.0,62.8,53.29,-35.6,165.0,-3.0,235.4,6.67,-6.67,103.67,-0.646,-2.957,-2.957,0.0,209.6,60.0,-2.957,0.0,36.0,4.18,1.94,22.83,28.52,97.0,3.8,0.67,6.67,7.48,1,1,159,88,0,1,0,0,1,1,1,0,0,0,2,1,0,29,0,0,0
1785440129.331,122062,5.1,9.06,90.0,44.0,57.26,43.83,-58.2,165.0,-3.0,194.2,13.32,-13.32,103.32,-1.058,-2.957,-2.957,0.0,106.9,60.0,-2.957,0.0,36.0,9.06,1.8,17.48,24.55,90.0,8.23,1.68,14.25,13.32,1,1,146,88,0,1,0,0,1,1,1,0,0,0,2,1,0,29,0,0,1
1785440129.390,122122,10.3,14.71,92.0,48.0,60.71,41.81,-79.4,165.0,-3.0,155.7,18.13,-18.13,110.13,-1.443,-2.969,-2.969,0.0,85.2,60.0,-2.969,0.0,36.0,14.71,1.84,14.32,25.65,92.0,13.37,3.15,22.56,18.13,1,1,134,88,0,1,0,0,1,1,1,0,0,0,1,1,0,29,0,0,1
1785440129.460,122182,14.3,18.48,82.0,51.0,54.1,32.38,-95.5,165.0,-3.0,126.4,19.69,-19.69,101.69,-1.736,-2.953,-2.953,0.0,7.5,60.0,-2.953,0.0,36.0,18.48,1.64,10.36,20.38,82.0,16.8,4.69,27.68,19.69,1,1,125,89,0,1,0,0,1,1,1,0,0,0,2,1,0,29,0,0,1
1785440129.520,122242,17.4,21.08,67.0,55.0,44.9,21.66,-109.9,165.0,-3.0,100.2,19.38,-19.38,86.38,-1.998,-2.903,-2.903,0.0,-65.4,60.0,-2.903,0.0,36.0,21.08,1.34,6.71,13.61,67.0,19.17,6.41,31.0,19.38,1,1,117,90,0,1,0,0,1,1,1,0,0,0,1,1,0,29,0,0,1
1785440129.592,122302,20.5,23.97,61.0,57.0,43.1,17.39,-120.9,165.0,-3.0,80.2,19.89,-19.89,80.89,-2.198,-2.875,-2.875,0.0,-74.8,60.0,-2.875,0.0,36.0,23.97,1.22,4.89,11.28,61.0,21.79,7.96,34.45,19.89,1,1,111,91,0,1,0,0,1,1,1,0,0,0,1,1,0,29,0,0,1
1785440129.653,122365,21.3,22.31,29.0,35.0,27.89,5.07,-128.2,165.0,-3.0,66.9,15.78,-15.78,44.78,-2.331,-2.364,-2.364,0.0,-216.4,60.0,-2.364,0.0,36.0,22.31,0.58,1.94,2.55,29.0,20.29,9.13,32.5,15.78,1,1,107,106,0,1,0,0,1,1,1,0,0,0,2,1,0,29,0,0,1
1785440129.721,122425,21.2,21.71,13.0,39.0,23.46,1.6,-130.0,165.0,-3.0,63.5,14.51,-14.51,27.51,-2.365,-1.725,-1.725,0.0,-237.2,60.0,-1.725,0.0,36.0,21.71,0.26,0.83,0.51,13.0,19.73,9.44,31.76,14.51,1,1,106,125,0,1,0,0,1,1,1,0,0,0,2,1,0,29,0,0,1
1785440129.781,122485,20.4,20.4,-1.0,44.0,10.94,-8.6,-120.9,165.0,3.0,519.8,15.52,-15.52,14.52,-2.198,-0.997,-0.997,0.0,-233.6,30.3,-0.997,0.0,34.0,20.4,-0.04,-7.71,-0.85,16.71,18.55,7.96,30.15,15.52,1,1,111,148,0,0,0,0,0,1,0,0,0,0,1,1,0,29,0,0,1
1785440129.841,122545,17.4,16.11,-27.0,48.0,-10.75,-24.42,-108.1,165.0,3.0,496.5,13.35,-13.35,-13.65,-1.965,0.942,0.942,0.0,-309.5,60.0,0.299,0.0,34.0,16.11,-0.56,-19.06,-4.8,39.78,14.64,6.17,24.5,13.35,1,1,118,190,0,1,0,0,1,1,1,0,0,0,2,1,0,29,0,0,1
1785440129.931,122605,14.1,11.96,-42.0,51.0,-22.11,-30.97,-84.8,165.0,3.0,454.1,12.88,-12.88,-29.12,-1.541,1.8,1.8,0.0,-283.9,60.0,1.8,0.0,34.0,11.96,-0.86,-22.47,-7.65,50.23,10.87,3.62,18.6,12.88,1,1,131,243,0,1,0,0,1,1,1,0,0,0,2,1,0,29,0,0,1
1785440129.931,122668,9.8,6.15,-63.0,58.0,-36.69,-38.94,-42.5,165.0,3.0,377.3,9.76,-9.76,-53.24,-0.773,2.559,2.559,0.0,-302.2,60.0,2.559,0.0,34.0,6.15,-1.27,-24.67,-13.0,65.5,5.59,0.93,9.76,10.5,1,1,155,273,0,1,0,0,1,1,1,0,0,0,2,1,0,29,0,0,0
1785440129.991,122728,2.9,0.32,-76.0,34.0,-45.19,-41.37,3.3,165.0,3.0,294.1,0.51,-0.51,-75.49,0.059,2.84,2.84,0.0,-274.1,60.0,2.84,0.0,34.0,0.32,-1.52,-22.35,-17.51,76.0,0.29,0.0,0.51,0.92,1,1,182,285,0,1,0,0,1,1,1,0,0,0,1,1,0,29,0,0,0
1785440130.064,122788,-3.3,-6.74,-93.0,37.0,-61.64,-49.92,35.8,165.0,3.0,234.9,10.68,10.68,-103.68,0.651,2.957,2.957,0.0,-281.4,60.0,2.957,0.0,34.0,-6.74,-1.86,-21.84,-26.21,93.0,6.12,0.68,10.68,12.53,1,1,202,290,0,1,0,0,1,1,1,0,0,0,1,1,0,29,0,0,0
